A,B,C,D,board start,board end,lvl,path
9,0,7,4,"B***D**C*A***** ","** D**C**B**A***",22,15,14,13,9,5,4,0,1,5,6,2,1,5,4,8,12,13,9,5,6,7,3
9,0,11,1,"BD*******A*C*** ","****ABCD** *****",22,15,14,13,12,8,9,5,1,2,6,5,4,0,1,5,4,8,9,10,11,7,6
9,0,12,1,"BD*******A**C** ","*A***B** C***D**",22,15,14,10,6,5,9,8,4,5,1,0,4,8,9,5,1,0,4,8,12,13,9
9,0,12,2,"B*D******A**C** ","*A***B** C***D**",22,15,14,10,6,2,1,5,9,8,4,0,1,5,6,10,9,5,4,8,12,13,9
9,1,2,0,"DBC******A***** ","****ABCD *******",22,15,14,13,12,8,9,5,1,0,4,5,6,2,1,5,6,2,3,7,6,5,4
9,1,3,0,"DB*C*****A***** ","** D**C**B**A***",22,15,14,13,9,5,1,0,4,8,12,13,9,5,6,7,3,2,1,5,6,7,3
9,1,3,12,"*B*C*****A**D** ","** *ABCD********",22,15,14,13,12,8,4,5,9,13,12,8,4,5,9,10,6,5,1,2,3,7,6
9,1,5,0,"DB***C***A***** ","****ABCD *******",22,15,14,13,12,8,9,5,1,0,4,5,1,2,6,5,9,10,11,7,6,5,4
9,1,6,0,"DB****C**A***** ","** *ABCD********",22,15,14,13,12,8,9,5,1,0,4,8,9,5,1,2,6,5,9,10,11,7,6
9,1,10,0,"DB*******AC**** ","** D**C**B**A***",22,15,14,13,9,5,1,0,4,8,12,13,9,5,6,2,1,5,6,10,11,7,3
9,1,11,0,"DB*******A*C*** ","****ABCD** *****",22,15,14,13,12,8,9,5,1,0,4,8,9,5,1,2,6,5,9,10,11,7,6
9,2,3,0,"D*BC*****A***** ","** *ABCD********",22,15,14,13,12,8,9,5,1,0,4,8,9,10,6,2,1,5,6,2,3,7,6
9,2,3,8,"**BC****DA***** ","** *ABCD********",22,15,14,10,6,5,9,8,4,5,6,2,3,7,11,10,9,5,6,10,11,7,6
9,2,3,12,"**BC*****A**D** ","***A* B**C**D***",22,15,14,10,9,5,6,10,11,7,6,2,3,7,11,10,6,2,1,5,6,10,9
9,2,5,0,"D*B**C***A***** ","ABCD* **********",22,15,14,10,6,5,9,8,4,5,1,0,4,5,6,2,1,5,6,7,3,2,1
9,2,6,0,"D*B***C**A***** ","****ABCD** *****",22,15,14,13,12,8,9,5,1,0,4,8,9,10,6,2,1,5,6,2,3,7,6
9,2,8,0,"D*B*****CA***** ","*A***B** C***D**",22,15,14,10,6,2,1,5,9,8,4,0,1,5,4,8,9,5,6,10,14,13,9
9,2,10,0,"D*B******AC**** ","****ABCD** *****",22,15,14,13,12,8,9,5,1,0,4,8,9,5,6,2,1,5,6,2,3,7,6
9,2,14,0,"D*B******A****C ","*A***B***C **D**",22,15,11,10,6,2,1,5,9,8,4,0,1,5,4,8,9,5,6,10,14,13,9
9,3,0,1,"CD*B*****A***** ","** *ABCD********",22,15,14,10,6,5,9,10,6,2,1,0,4,5,6,2,3,7,6,2,1,5,6
9,3,0,11,"C**B*****A*D*** ","***** **ABCD****",22,15,14,13,12,8,4,0,1,2,3,7,6,2,1,5,4,8,9,5,6,10,9
9,3,0,12,"C**B*****A**D** ","** A**B**C**D***",22,15,14,10,9,8,4,0,1,5,4,8,9,5,6,10,11,7,6,2,3,7,6
9,3,2,4,"**CBD****A***** ","** *ABCD********",22,15,14,13,12,8,9,5,4,8,9,10,6,5,1,2,3,7,6,2,1,5,6
9,3,4,1,"*D*BC****A***** ","ABCD* **********",22,15,11,7,3,2,1,5,9,10,6,7,3,2,1,5,4,0,1,5,6,2,1
9,3,4,8,"***BC***DA***** ","***A**B *C**D***",22,15,14,13,12,8,4,5,9,10,6,5,9,8,4,5,1,2,6,7,3,2,6
9,3,5,4,"***BDC***A***** ","***** **ABCD****",22,15,11,7,3,2,6,5,4,8,9,5,6,7,11,10,9,5,6,7,11,10,9
9,3,6,4,"***BD*C**A***** ","****ABCD** *****",22,15,14,13,12,8,9,5,4,8,9,10,6,5,1,2,3,7,6,2,1,5,6
9,3,7,4,"***BD**C*A***** ","**A***B **C***D*",22,15,11,7,6,10,9,5,4,8,9,5,6,10,9,13,14,10,11,7,3,2,6
9,3,8,1,"*D*B****CA***** ","*A***B** C***D**",22,15,14,10,9,5,1,2,3,7,6,10,9,5,6,2,1,5,6,10,14,13,9
9,3,8,4,"***BD***CA***** ","** A**B**C**D***",22,15,14,10,9,8,4,5,9,13,12,8,9,5,6,10,11,7,6,2,3,7,6
9,3,11,1,"*D*B*****A*C*** ","****ABCD** *****",22,15,14,10,11,7,6,2,3,7,6,2,1,5,9,8,4,5,6,2,3,7,6
9,3,12,6,"***B**D**A**C** ","***** **ABCD****",22,15,14,13,12,8,9,13,14,10,6,2,3,7,11,10,6,2,1,5,6,10,9
9,3,12,7,"***B***D*A**C** ","***** **ABCD****",22,15,14,13,12,8,9,13,14,15,11,7,6,2,3,7,6,2,1,5,6,10,9
9,3,13,4,"***BD****A***C* ","** A**B**C**D***",22,15,14,10,9,8,4,5,9,13,12,8,4,5,6,10,11,7,6,2,3,7,6
9,3,14,1,"*D*B*****A****C ","*A***B***C **D**",22,15,11,10,9,5,1,2,3,7,6,10,9,5,6,2,1,5,6,10,14,13,9
9,3,14,4,"***BD****A****C ","** A**B**C**D***",22,15,11,10,9,8,4,5,6,10,14,13,12,8,9,10,11,7,6,2,3,7,6
9,4,2,0,"D*C*B****A***** ","** *ABCD********",22,15,14,13,12,8,4,0,1,5,4,8,9,10,6,5,4,8,9,10,11,7,6
9,4,3,0,"D**CB****A***** ","** *ABCD********",22,15,14,13,12,8,9,5,4,0,1,5,4,8,9,10,6,5,1,2,3,7,6
9,4,7,0,"D***B**C*A***** ","** D**C**B**A***",22,15,14,13,9,5,4,8,12,13,9,5,1,0,4,5,6,2,1,5,6,7,3
9,4,11,0,"D***B****A*C*** ","****ABCD** *****",22,15,14,13,12,8,4,0,1,5,4,8,9,10,6,5,4,8,9,10,11,7,6
9,4,14,0,"D***B****A****C ","*A***B***C **D**",22,15,11,10,14,13,12,8,4,0,1,5,9,8,4,0,1,5,9,8,12,13,9
9,5,2,0,"D*C**B***A***** ","***D* C**B**A***",22,15,14,13,9,8,12,13,9,5,1,0,4,5,6,2,1,5,6,7,3,2,6
9,5,3,0,"D**C*B***A***** ","** D**C**B**A***",22,15,14,13,9,8,12,13,9,5,1,0,4,5,6,7,3,2,1,5,6,7,3
9,5,11,0,"D****B***A*C*** ","******* ABCD****",22,15,14,13,12,8,9,5,1,0,4,5,6,2,1,5,6,2,3,7,6,10,11
9,5,13,0,"D****B***A***C* ","*A***B** C***D**",22,15,14,10,6,5,9,13,12,8,4,0,1,5,4,8,9,5,6,10,14,13,9
9,6,2,0,"D*C***B**A***** ","** D**C**B**A***",22,15,14,13,9,5,1,0,4,8,12,13,14,10,6,2,1,5,9,10,11,7,3
9,6,8,0,"D*****B*CA***** ","*A***B** C***D**",22,15,14,13,12,8,4,0,1,5,9,8,4,0,1,5,6,10,9,8,12,13,9
9,6,11,0,"D*****B**A*C*** ","****ABCD** *****",22,15,14,10,6,5,9,10,6,2,1,0,4,5,1,2,6,5,9,10,11,7,6
9,6,12,0,"D*****B**A**C** ","***** **ABCD****",22,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9,13,14,15,11,10,9
9,6,12,1,"*D****B**A**C** ","***** **ABCD****",22,15,14,13,12,8,4,5,1,0,4,8,9,5,6,10,9,13,14,15,11,10,9
9,7,0,1,"CD*****B*A***** ","ABCD* **********",22,15,14,10,6,7,3,2,1,5,9,8,4,5,1,0,4,5,6,7,3,2,1
9,7,1,4,"*C**D**B*A***** ","** A**B**C**D***",22,15,14,10,9,8,4,5,1,2,6,10,14,13,12,8,9,5,1,2,6,7,3
9,7,3,8,"***C***BDA***** ","**A***B **C***D*",22,15,14,10,9,8,4,5,6,10,11,7,3,2,6,7,11,10,9,13,14,10,6
9,7,8,1,"*D*****BCA***** ","**A***B **C***D*",22,15,14,10,9,8,4,5,1,2,6,10,9,5,1,2,6,10,9,13,14,10,6
9,7,12,2,"**D****B*A**C** ","***D**C**B *A***",22,15,14,13,12,8,9,13,12,8,4,5,6,7,3,2,1,5,9,10,6,5,9
9,7,12,4,"****D**B*A**C** ","** A**B**C**D***",22,15,14,13,12,8,4,5,9,13,12,8,4,0,1,5,6,2,1,5,6,7,3
9,8,1,0,"DC******BA***** ","****ABCD *******",22,15,14,10,6,5,1,0,4,8,9,5,1,2,6,5,9,10,11,7,6,5,4
9,8,2,0,"D*C*****BA***** ","** D**C**B**A***",22,15,14,13,9,5,1,0,4,5,6,2,1,5,9,8,12,13,14,15,11,7,3
9,8,5,0,"D****C**BA***** ","** *ABCD********",22,15,14,10,6,5,1,0,4,8,9,5,1,2,6,5,4,8,9,10,11,7,6
9,8,7,0,"D******CBA***** ","** D**C**B**A***",22,15,14,13,9,8,12,13,14,10,6,5,1,0,4,5,6,2,1,5,6,7,3
9,8,11,0,"D*******BA*C*** ","*A***B***C **D**",22,15,14,10,11,7,6,5,4,0,1,5,9,8,4,0,1,5,9,8,12,13,9
9,10,2,0,"D*C******AB**** ","** *ABCD********",22,15,14,13,12,8,9,5,4,0,1,5,4,8,9,10,6,5,9,10,11,7,6
9,10,11,0,"D********ABC*** ","****ABCD** *****",22,15,14,13,12,8,9,5,4,0,1,5,4,8,9,10,6,5,9,10,11,7,6
9,10,12,1,"*D*******AB*C** ","***D* C**B**A***",22,15,14,13,12,8,9,13,12,8,4,5,6,2,1,5,9,10,11,7,3,2,6
9,11,0,8,"C*******DA*B*** ","A***B **C***D***",22,15,14,10,11,7,6,5,9,10,6,2,1,5,4,0,1,5,9,13,12,8,4
9,11,1,4,"*C**D****A*B*** ","***** **ABCD****",22,15,14,10,11,7,6,5,4,8,9,5,1,2,6,10,9,5,6,7,11,10,9
9,11,4,1,"*D**C****A*B*** ","***D* C**B**A***",22,15,14,13,9,10,11,7,6,2,1,5,4,8,12,13,9,10,11,7,3,2,6
9,11,12,4,"****D****A*BC** ","*A***B** C***D**",22,15,14,10,11,7,6,5,9,8,4,0,1,5,9,10,6,5,9,8,12,13,9
9,11,14,1,"*D*******A*B**C ","******* ABCD****",22,15,14,10,11,15,14,13,12,8,9,10,6,2,1,5,6,2,3,7,6,10,11
9,12,0,5,"C****D***A**B** ","********ABCD* **",22,15,14,13,12,8,9,5,1,0,4,5,1,2,6,10,9,5,6,7,11,10,9
9,12,3,8,"***C****DA**B** ","** D**C**B**A***",22,15,14,13,9,8,12,13,14,10,9,8,4,5,6,10,11,7,6,2,3,7,6
9,12,4,0,"D***C****A**B** ","*A***B** C***D**",22,15,14,13,12,8,4,0,1,5,9,13,12,8,4,0,1,5,9,8,12,13,9
9,12,6,0,"D*****C**A**B** ","********ABCD* **",22,15,14,13,12,8,4,0,1,5,4,8,9,10,6,5,9,10,6,7,11,10,9
9,12,7,0,"D******C*A**B** ","** D**C**B**A***",22,15,14,13,12,8,9,13,12,8,4,5,1,0,4,5,6,2,1,5,6,7,3
9,12,13,1,"*D*******A**BC* ","A***B***C***D **",22,15,14,10,6,5,1,0,4,8,9,5,4,8,12,13,9,5,1,0,4,8,12
9,13,0,1,"CD*******A***B* ","********ABCD* **",22,15,14,10,6,5,1,0,4,8,9,5,1,2,6,10,9,5,6,7,11,10,9
9,13,0,8,"C*******DA***B* ","*A***B** C***D**",22,15,14,13,12,8,4,0,1,5,9,13,14,10,9,13,12,8,4,0,1,5,9
9,13,3,0,"D**C*****A***B* ","** D**C**B**A***",22,15,11,7,3,2,1,0,4,8,9,13,12,8,4,5,6,2,1,5,6,7,3
9,13,4,0,"D***C****A***B* ","*A***B** C***D**",22,15,14,10,6,5,9,8,4,0,1,5,9,13,12,8,4,5,9,8,12,13,9
9,13,5,0,"D****C***A***B* ","********ABCD* **",22,15,14,10,6,5,4,0,1,5,4,8,9,10,6,5,9,10,6,7,11,10,9
9,13,7,0,"D******C*A***B* ","** D**C**B**A***",22,15,14,10,6,5,1,0,4,8,9,13,12,8,4,5,6,2,1,5,6,7,3
9,13,8,0,"D*******CA***B* ","*A***B** C***D**",22,15,14,10,6,5,4,0,1,5,9,13,12,8,4,0,1,5,9,8,12,13,9
9,13,12,0,"D********A**CB* ","********ABCD* **",22,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9,13,14,15,11,10,9
9,14,0,2,"C*D******A****B ","***D**C**B**A **",22,15,11,10,14,13,9,10,11,7,3,2,1,0,4,5,1,2,6,5,4,8,12
9,14,0,8,"C*******DA****B ","A***B **C***D***",22,15,11,10,14,13,12,8,4,5,9,10,6,2,1,5,4,0,1,5,9,8,4
9,14,0,11,"C********A*D**B ","********ABCD*** ",22,15,11,10,14,13,12,8,9,5,1,0,4,5,1,2,6,5,9,10,6,7,11
9,14,0,12,"C********A**D*B ","A***B **C***D***",22,15,11,10,14,15,11,7,6,5,9,10,6,2,1,5,4,0,1,5,9,8,4
9,14,3,4,"***CD****A****B ","***D**C *B**A***",22,15,11,10,14,13,9,5,4,8,12,13,9,10,6,5,1,2,6,7,3,2,6
9,14,3,12,"***C*****A**D*B ","***A* B**C**D***",22,15,11,10,9,5,6,10,14,15,11,7,6,2,3,7,6,2,1,5,6,10,9
9,14,7,0,"D******C*A****B ","** D**C**B**A***",22,15,11,10,14,13,9,5,1,0,4,8,12,13,9,10,6,2,1,5,6,7,3
9,14,8,1,"*D******CA****B ","*A***B** C***D**",22,15,11,10,9,5,1,2,6,10,9,5,6,10,14,13,9,10,6,2,1,5,9
9,14,13,0,"D********A***CB ","********ABCD* **",22,15,11,10,6,5,4,0,1,5,4,8,9,5,6,10,9,13,14,15,11,10,9
10,0,3,13,"B**C******A**D* ","**A** B***C***D*",22,15,14,13,9,10,6,2,3,7,6,2,1,0,4,5,9,10,6,5,1,2,6
10,0,7,4,"B***D**C**A**** ","***** **ABCD****",22,15,14,13,9,5,4,0,1,2,6,5,9,10,6,7,11,10,6,5,4,8,9
10,0,7,8,"B******CD*A**** ","*A***B***C **D**",22,15,14,13,9,10,6,7,11,10,6,5,9,8,4,0,1,5,4,8,12,13,9
10,0,12,7,"B******D**A*C** ","***** **ABCD****",22,15,14,13,12,8,9,10,11,7,6,5,4,0,1,5,4,8,9,13,14,10,9
10,0,13,1,"BD********A**C* ","**A** B***C***D*",22,15,11,7,6,5,1,0,4,8,9,5,6,10,9,13,14,10,9,5,1,2,6
10,0,13,2,"B*D*******A**C* ","****ABCD** *****",22,15,14,13,9,5,6,10,14,13,9,5,6,2,1,0,4,5,1,2,3,7,6
10,1,3,0,"DB*C******A**** ","** *ABCD********",22,15,11,7,6,10,9,5,6,2,1,0,4,5,6,2,1,5,6,2,3,7,6
10,1,9,0,"DB*******CA**** ","****ABCD** *****",22,15,11,7,6,10,9,5,6,2,1,0,4,5,6,2,1,5,6,2,3,7,6
10,1,12,3,"*B*D******A*C** ","***D**C**B *A***",22,15,14,13,9,10,14,13,12,8,9,13,12,8,4,5,1,2,6,10,9,5,6
10,2,0,1,"CDB*******A**** ","ABCD* **********",22,15,14,13,9,10,6,5,9,8,4,5,6,2,1,0,4,5,6,7,3,2,1
10,2,0,4,"C*B*D*****A**** ","*A **B***C***D**",22,15,11,7,6,10,9,5,4,0,1,2,6,10,9,5,4,8,12,13,9,5,1
10,2,3,0,"D*BC******A**** ","** *ABCD********",22,15,11,7,6,10,9,5,1,0,4,5,6,2,1,0,4,5,6,2,3,7,6
10,2,3,4,"**BCD*****A**** ","** *ABCD********",22,15,14,13,9,10,6,5,4,0,1,2,6,5,9,8,4,5,1,2,3,7,6
10,2,9,0,"D*B******CA**** ","****ABCD** *****",22,15,11,7,6,10,9,5,1,0,4,5,6,2,1,0,4,5,6,2,3,7,6
10,2,11,4,"**B*D*****AC*** ","***A**B *C**D***",22,15,14,13,12,8,4,5,6,10,11,15,14,13,12,8,9,10,11,7,6,2,3
10,2,12,1,"*DB*******A*C** ","*A **B***C***D**",22,15,11,7,6,10,9,5,1,2,6,10,9,5,4,8,12,13,9,8,4,5,1
10,2,13,1,"*DB*******A**C* ","****ABCD** *****",22,15,14,13,9,10,14,15,11,7,6,2,1,5,9,8,4,5,6,2,3,7,6
10,3,0,1,"CD*B******A**** ","** *ABCD********",22,15,11,7,6,10,9,5,6,2,1,0,4,5,6,2,3,7,6,2,1,5,6
10,3,0,2,"C*DB******A**** ","** *ABCD********",22,15,11,7,6,10,11,7,3,2,1,0,4,5,6,7,3,2,1,0,4,5,6
10,3,0,7,"C**B***D**A**** ","**A***B **C***D*",22,15,11,7,6,10,11,7,3,2,1,0,4,5,1,2,6,5,9,13,14,10,6
10,3,0,8,"C**B****D*A**** ","** A**B**C**D***",22,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,11,7,6,2,3,7,6
10,3,0,11,"C**B******AD*** ","**A***B **C***D*",22,15,11,7,6,10,14,15,11,7,3,2,1,0,4,5,1,2,6,5,9,10,6
10,3,1,4,"*C*BD*****A**** ","***A**B *C**D***",22,15,11,10,9,8,4,5,1,2,3,7,11,15,14,13,12,8,9,5,6,2,3
10,3,5,1,"*D*B*C****A**** ","** *ABCD********",22,15,14,13,9,10,6,2,1,5,9,10,6,2,3,7,6,2,1,0,4,5,6
10,3,5,4,"***BDC****A**** ","***A**B *C**D***",22,15,11,10,9,8,4,0,1,2,3,7,11,15,14,13,12,8,9,5,6,2,3
10,3,6,1,"*D*B**C***A**** ","****ABCD** *****",22,15,14,13,9,10,6,2,3,7,6,2,1,5,9,8,4,5,6,2,3,7,6
10,3,6,4,"***BD*C***A**** ","***A**B *C**D***",22,15,14,13,12,8,4,5,6,10,14,13,12,8,9,5,1,2,6,7,3,2,6
10,3,7,1,"*D*B***C**A**** ","** *ABCD********",22,15,14,13,9,10,6,2,3,7,6,2,1,5,9,8,4,5,6,2,3,7,6
10,3,8,1,"*D*B****C*A**** ","*A***B** C***D**",22,15,14,13,9,5,1,2,3,7,6,10,9,5,6,2,1,5,6,10,14,13,9
10,3,8,2,"**DB****C*A**** ","****ABCD** *****",22,15,14,13,9,8,4,5,6,10,9,5,6,2,3,7,6,2,1,0,4,5,6
10,3,8,4,"***BD***C*A**** ","** A**B**C**D***",22,15,14,13,9,8,4,5,9,13,12,8,9,5,6,10,11,7,6,2,3,7,6
10,3,9,4,"***BD****CA**** ","** A**B**C**D***",22,15,14,13,12,8,4,5,9,13,12,8,9,5,6,10,11,7,6,2,3,7,6
10,3,12,4,"***BD*****A*C** ","** A**B**C**D***",22,15,14,13,12,8,4,5,9,13,12,8,4,5,6,10,11,7,6,2,3,7,6
10,3,12,6,"***B**D***A*C** ","**A***B **C***D*",22,15,11,10,6,7,11,15,14,13,12,8,9,13,14,10,9,5,6,7,3,2,6
10,3,13,1,"*D*B******A**C* ","*A***B***C **D**",22,15,14,13,9,5,1,2,3,7,6,10,9,5,6,2,1,5,6,10,14,13,9
10,3,13,2,"**DB******A**C* ","****ABCD** *****",22,15,14,13,9,10,14,15,11,7,6,2,3,7,6,2,1,5,9,8,4,5,6
10,3,13,4,"***BD*****A**C* ","** A**B**C**D***",22,15,14,13,12,8,4,5,6,10,14,13,12,8,9,10,11,7,6,2,3,7,6
10,3,14,1,"*D*B******A***C ","*A***B***C **D**",22,15,11,7,6,5,1,2,3,7,6,10,9,5,6,2,1,5,6,10,14,13,9
10,3,14,4,"***BD*****A***C ","** A**B**C**D***",22,15,11,10,9,8,4,5,6,7,11,10,14,13,12,8,9,10,6,2,3,7,6
10,4,3,12,"***CB*****A*D** ","***A**B**C *D***",22,15,11,10,9,5,4,0,1,2,3,7,11,10,6,2,3,7,11,10,6,5,9
10,4,6,0,"D***B*C***A**** ","*A***B***C **D**",22,15,14,13,9,10,6,5,9,8,4,0,1,5,9,8,4,5,9,8,12,13,9
10,4,12,0,"D***B*****A*C** ","*A***B** C***D**",22,15,14,13,9,10,6,5,9,8,4,0,1,5,9,8,4,5,9,8,12,13,9
10,5,2,0,"D*C**B****A**** ","** *ABCD********",22,15,11,7,6,10,9,5,6,2,1,0,4,5,1,2,6,5,9,10,11,7,6
10,5,3,8,"***C*B**D*A**** ","** *ABCD********",22,15,14,13,9,10,6,2,1,5,9,8,4,5,9,10,6,5,1,2,3,7,6
10,5,7,0,"D****B*C**A**** ","****ABCD** *****",22,15,11,7,6,10,9,5,6,2,1,0,4,5,1,2,6,5,9,10,11,7,6
10,5,8,0,"D****B**C*A**** ","*A***B** C***D**",22,15,14,13,9,10,6,5,9,8,4,0,1,5,4,8,9,5,6,10,14,13,9
10,5,12,2,"**D**B****A*C** ","******* ABCD****",22,15,14,13,12,8,9,10,14,13,12,8,9,5,6,2,3,7,6,10,14,15,11
10,5,13,0,"D****B****A**C* ","*A***B***C **D**",22,15,14,13,9,10,6,5,9,8,4,0,1,5,4,8,9,5,6,10,14,13,9
10,6,0,8,"C*****B*D*A**** ","A***B **C***D***",22,15,14,13,12,8,9,10,6,5,9,10,6,2,1,5,4,0,1,5,9,8,4
10,6,3,8,"***C**B*D*A**** ","**A** B***C***D*",22,15,14,13,9,8,4,5,6,10,11,7,3,2,6,7,11,10,9,13,14,10,6
10,7,0,2,"C*D****B**A**** ","ABCD* **********",22,15,14,13,9,10,6,7,3,2,1,5,9,8,4,5,1,0,4,5,6,2,1
10,7,0,3,"C**D***B**A**** ","** *ABCD********",22,15,14,13,9,10,6,5,9,10,6,2,1,0,4,5,6,7,3,2,1,5,6
10,7,0,5,"C****D*B**A**** ","**A***B **C***D*",22,15,14,13,9,5,6,10,9,5,1,0,4,5,1,2,6,5,9,13,14,10,6
10,7,0,8,"C******BD*A**** ","** A**B**C**D***",22,15,14,13,12,8,9,5,1,0,4,5,1,2,6,10,9,5,1,2,6,7,3
10,7,0,11,"C******B**AD*** ","***** **ABCD****",22,15,14,13,9,10,6,7,3,2,1,5,4,0,1,5,4,8,9,5,6,10,9
10,7,1,4,"*C**D**B**A**** ","** A**B**C**D***",22,15,14,13,12,8,4,5,1,2,6,10,14,13,12,8,9,5,1,2,6,7,3
10,7,2,4,"**C*D**B**A**** ","** *ABCD********",22,15,11,7,6,5,4,8,9,10,6,5,9,10,11,7,6,10,9,8,4,5,6
10,7,3,8,"***C***BD*A**** ","**A***B **C***D*",22,15,14,13,9,8,4,5,6,10,11,7,3,2,6,7,11,10,9,13,14,10,6
10,7,8,1,"*D*****BC*A**** ","**A***B **C***D*",22,15,14,13,9,8,4,5,1,2,6,10,9,5,1,2,6,10,9,13,14,10,6
10,7,12,3,"***D***B**A*C** ","****ABCD** *****",22,15,14,13,12,8,9,10,6,7,3,2,1,5,9,13,14,10,9,8,4,5,6
10,8,0,1,"CD******B*A**** ","****ABCD *******",22,15,14,13,9,10,6,5,1,0,4,8,9,10,6,5,1,2,3,7,6,5,4
10,8,0,4,"C***D***B*A**** ","****ABCD *******",22,15,14,13,9,10,6,5,4,0,1,2,6,5,4,8,9,10,11,7,6,5,4
10,8,3,4,"***CD***B*A**** ","****ABCD *******",22,15,14,13,9,10,6,5,4,8,9,10,6,5,1,2,3,7,6,2,1,5,4
10,8,6,0,"D*****C*B*A**** ","*A***B***C **D**",22,15,14,13,9,10,6,5,4,0,1,5,9,8,4,0,1,5,9,8,12,13,9
10,8,7,4,"****D**CB*A**** ","****ABCD** *****",22,15,14,13,9,10,11,7,6,5,4,8,9,10,6,5,4,8,9,10,11,7,6
10,8,12,0,"D*******B*A*C** ","*A***B** C***D**",22,15,14,13,9,10,6,5,4,0,1,5,9,8,4,0,1,5,9,8,12,13,9
10,8,12,1,"*D******B*A*C** ","*A***B** C***D**",22,15,14,13,9,10,6,5,1,0,4,5,9,8,4,0,1,5,9,8,12,13,9
10,8,14,1,"*D******B*A***C ","*A***B***C **D**",22,15,11,7,6,5,1,2,6,10,9,5,6,10,14,13,9,8,4,0,1,5,9
10,9,0,2,"C*D******BA**** ","****ABCD *******",22,15,14,13,12,8,9,10,6,2,1,0,4,8,9,5,1,2,3,7,6,5,4
10,9,12,2,"**D******BA*C** ","***D**C**B**A **",22,15,14,13,12,8,9,13,14,10,9,13,14,15,11,7,3,2,6,10,9,8,12
10,11,0,3,"C**D******AB*** ","***D* C**B**A***",22,15,14,13,9,10,11,15,14,13,9,8,4,0,1,5,4,8,12,13,9,10,6
10,11,0,8,"C*******D*AB*** ","***A**B**C *D***",22,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,11,7,6,2,3,7,6
10,11,0,12,"C*********ABD** ","A***B **C***D***",22,15,14,13,9,10,11,7,6,5,9,10,6,2,1,5,4,0,1,5,9,8,4
10,11,2,1,"*DC*******AB*** ","** D**C**B**A***",22,15,14,13,9,10,11,7,6,2,1,5,4,8,9,13,12,8,9,10,11,7,3
10,11,2,4,"**C*D*****AB*** ","** *ABCD********",22,15,14,13,9,5,4,8,9,10,6,5,9,10,11,7,6,10,9,8,4,5,6
10,11,2,8,"**C*****D*AB*** ","***A**B *C**D***",22,15,14,13,12,8,9,5,6,10,11,7,6,2,1,5,6,10,9,5,1,2,3
10,11,3,1,"*D*C******AB*** ","** D**C**B**A***",22,15,14,13,9,10,11,7,3,2,1,5,4,8,9,13,12,8,9,10,6,7,3
10,11,3,8,"***C****D*AB*** ","***A* B**C**D***",22,15,14,13,12,8,9,5,6,10,11,7,6,2,3,7,6,2,1,5,6,10,9
10,11,5,1,"*D***C****AB*** ","** *ABCD********",22,15,14,13,9,10,6,5,1,2,6,5,9,10,11,7,6,10,9,8,4,5,6
10,11,9,1,"*D*******CAB*** ","***D**C**B *A***",22,15,14,10,6,2,1,5,9,13,14,10,11,7,3,2,6,5,9,8,12,13,9
10,12,0,2,"C*D*******A*B** ","***D**C* B**A***",22,15,11,7,3,2,1,0,4,5,1,2,6,5,9,10,14,13,12,8,9,13,12
10,12,0,4,"C***D*****A*B** ","*A***B** C***D**",22,15,14,13,9,10,6,5,9,8,4,0,1,5,9,8,12,13,9,8,4,5,9
10,12,0,8,"C*******D*A*B** ","*A***B** C***D**",22,15,14,13,12,8,9,10,6,5,9,8,4,0,1,5,9,13,12,8,4,5,9
10,12,0,13,"C*********A*BD* ","********ABCD* **",22,15,14,13,9,10,14,13,12,8,4,0,1,5,4,8,9,5,6,7,11,10,9
10,12,0,14,"C*********A*B*D ","********ABCD* **",22,15,14,13,9,10,11,15,14,13,12,8,4,0,1,5,4,8,9,5,6,10,9
10,12,2,1,"*DC*******A*B** ","***D**C* B**A***",22,15,14,13,12,8,9,10,6,2,1,5,6,7,3,2,6,5,4,8,9,13,12
10,12,2,4,"**C*D*****A*B** ","** *ABCD********",22,15,14,13,9,5,4,8,12,13,9,10,6,5,9,8,4,5,9,10,11,7,6
10,12,2,8,"**C*****D*A*B** ","*A***B***C **D**",22,15,11,7,6,2,1,5,9,10,6,5,9,8,12,13,9,8,4,0,1,5,9
10,12,3,1,"*D*C******A*B** ","** D**C**B**A***",22,15,11,7,3,2,1,5,9,10,14,13,12,8,9,13,12,8,4,5,6,7,3
10,12,3,9,"***C*****DA*B** ","********ABCD* **",22,15,14,10,9,13,14,15,11,7,3,2,6,7,11,10,6,5,9,13,12,8,9
10,12,4,1,"*D**C*****A*B** ","***D**C**B**A **",22,15,14,10,6,2,1,5,4,8,12,13,14,15,11,7,3,2,6,5,9,8,12
10,12,5,1,"*D***C****A*B** ","***D**C**B**A **",22,15,14,10,6,2,1,0,4,8,12,13,14,15,11,7,3,2,6,5,9,8,12
10,12,5,4,"****DC****A*B** ","********ABCD* **",22,15,14,13,12,8,9,10,6,5,4,8,9,10,6,5,9,10,6,7,11,10,9
10,12,6,1,"*D****C***A*B** ","********ABCD* **",22,15,14,13,12,8,9,10,6,5,1,2,6,5,4,8,9,10,6,7,11,10,9
